fuelType,year,VClass,highway08,fuelCost08,score,city08
Regular,2014,Compact Cars,42,950,5.0,36.0
Regular,2014,Compact Cars,45,800,7.0,43.0
Regular,2014,Compact Cars,45,800,9.0,43.0
Regular,2014,Compact Cars,46,750,7.0,53.0
Regular,2014,Compact Cars,46,750,8.0,53.0
Regular,2014,Large Cars,21,2150,5.0,14.0
Regular,2014,Large Cars,25,1800,5.0,17.0
Regular,2014,Large Cars,25,1800,6.0,17.0
Regular,2014,Large Cars,27,1750,5.0,18.0
Regular,2014,Large Cars,27,1750,6.0,18.0
Regular,2014,Large Cars,28,1600,5.0,19.0
Regular,2014,Large Cars,28,1600,6.0,19.0
Regular,2014,Large Cars,28,1650,5.0,19.0
Regular,2014,Large Cars,28,1650,6.0,19.0
Regular,2014,Large Cars,28,1750,6.0,18.0
Regular,2014,Large Cars,28,1750,7.0,18.0
Regular,2014,Large Cars,28,1750,8.0,18.0
Regular,2014,Large Cars,30,1600,5.0,19.0
Regular,2014,Large Cars,30,1600,6.0,19.0
Regular,2014,Large Cars,33,1350,5.0,24.0
Regular,2014,Large Cars,33,1350,6.0,24.0
Regular,2014,Large Cars,33,1350,9.0,24.0
Regular,2014,Large Cars,34,1350,5.0,24.0
Regular,2014,Large Cars,34,1350,6.0,24.0
Regular,2014,Large Cars,34,1350,9.0,24.0
Regular,2014,Large Cars,36,950,7.0,41.0
Regular,2014,Large Cars,36,950,9.0,41.0
Regular,2014,Midsize Cars,25,1750,5.0,18.0
Regular,2014,Midsize Cars,25,1750,6.0,18.0
Regular,2014,Midsize Cars,25,1800,5.0,18.0
Regular,2014,Midsize Cars,25,1800,6.0,18.0
Regular,2014,Midsize Cars,26,1750,6.0,18.0
Regular,2014,Midsize Cars,27,1650,6.0,19.0
Regular,2014,Midsize Cars,29,1500,5.0,21.0
Regular,2014,Midsize Cars,29,1500,6.0,21.0
Regular,2014,Midsize Cars,30,1450,5.0,21.0
Regular,2014,Midsize Cars,30,1450,6.0,21.0
Regular,2014,Midsize Cars,30,1500,5.0,20.5
Regular,2014,Midsize Cars,30,1500,6.0,20.5
Regular,2014,Midsize Cars,31,1450,5.0,22.0
Regular,2014,Midsize Cars,31,1450,6.0,22.0
Regular,2014,Midsize Cars,31,1450,7.0,22.0
Regular,2014,Midsize Cars,31,1450,9.0,22.0
Regular,2014,Midsize Cars,31,1500,5.0,21.0
Regular,2014,Midsize Cars,31,1500,6.0,21.0
Regular,2014,Midsize Cars,31,1500,9.0,21.0
Regular,2014,Midsize Cars,32,1350,5.0,24.0
Regular,2014,Midsize Cars,32,1350,6.0,24.0
Regular,2014,Midsize Cars,32,1350,9.0,24.0
Regular,2014,Midsize Cars,32,1400,5.0,22.0
Regular,2014,Midsize Cars,32,1400,6.0,22.0
Regular,2014,Midsize Cars,33,1250,5.0,26.0
Regular,2014,Midsize Cars,33,1250,6.0,26.0
Regular,2014,Midsize Cars,33,1250,9.0,26.0
Regular,2014,Midsize Cars,33,1400,5.0,22.5
Regular,2014,Midsize Cars,33,1400,6.0,22.75
Regular,2014,Midsize Cars,33,1400,9.0,23.0
Regular,2014,Midsize Cars,34,1300,5.0,24.75
Regular,2014,Midsize Cars,34,1300,6.0,24.5
Regular,2014,Midsize Cars,34,1300,7.0,24.0
Regular,2014,Midsize Cars,34,1300,8.0,24.0
Regular,2014,Midsize Cars,34,1300,9.0,24.5
Regular,2014,Midsize Cars,34,1350,5.0,24.0
Regular,2014,Midsize Cars,34,1350,6.0,23.333333333333332
Regular,2014,Midsize Cars,34,1450,5.0,21.0
Regular,2014,Midsize Cars,34,1450,6.0,21.0
Regular,2014,Midsize Cars,34,1450,9.0,21.0
Regular,2014,Midsize Cars,35,1200,5.0,26.5
Regular,2014,Midsize Cars,35,1200,6.0,26.5
Regular,2014,Midsize Cars,35,1200,9.0,26.0
Regular,2014,Midsize Cars,35,1250,6.0,25.0
Regular,2014,Midsize Cars,35,1250,7.0,25.0
Regular,2014,Midsize Cars,35,1250,8.0,25.0
Regular,2014,Midsize Cars,35,1300,5.0,24.0
Regular,2014,Midsize Cars,35,1300,6.0,24.0
Regular,2014,Midsize Cars,35,1300,7.0,24.0
Regular,2014,Midsize Cars,35,1300,8.0,24.0
Regular,2014,Midsize Cars,35,1300,9.0,24.0
Regular,2014,Midsize Cars,35,1350,5.0,23.0
Regular,2014,Midsize Cars,35,1350,7.0,23.0
Regular,2014,Midsize Cars,35,1350,9.0,23.0
Regular,2014,Midsize Cars,36,1150,5.0,28.5
Regular,2014,Midsize Cars,36,1150,6.0,28.5
Regular,2014,Midsize Cars,36,1200,5.0,27.0
Regular,2014,Midsize Cars,36,1200,6.0,26.5
Regular,2014,Midsize Cars,36,1200,9.0,27.0
Regular,2014,Midsize Cars,36,1250,5.0,25.0
Regular,2014,Midsize Cars,36,1250,6.0,25.0
Regular,2014,Midsize Cars,36,1250,7.0,25.0
Regular,2014,Midsize Cars,36,1250,9.0,25.0
Regular,2014,Midsize Cars,37,950,7.0,38.333333333333336
Regular,2014,Midsize Cars,37,950,9.0,39.0
Regular,2014,Midsize Cars,37,1150,5.0,27.6
Regular,2014,Midsize Cars,37,1150,6.0,28.0
Regular,2014,Midsize Cars,37,1150,9.0,28.0
Regular,2014,Midsize Cars,37,1200,5.0,26.0
Regular,2014,Midsize Cars,37,1200,6.0,26.0
Regular,2014,Midsize Cars,37,1200,9.0,26.0
Regular,2014,Midsize Cars,38,900,7.0,42.0
Regular,2014,Midsize Cars,38,900,9.0,42.0
Regular,2014,Midsize Cars,38,1000,9.0,35.0
Regular,2014,Midsize Cars,38,1100,5.0,30.0
Regular,2014,Midsize Cars,38,1100,7.0,30.0
Regular,2014,Midsize Cars,38,1150,6.0,28.0
Regular,2014,Midsize Cars,39,900,7.0,42.142857142857146
Regular,2014,Midsize Cars,39,900,8.0,40.0
Regular,2014,Midsize Cars,39,900,9.0,43.0
Regular,2014,Midsize Cars,39,1100,5.0,29.0
Regular,2014,Midsize Cars,39,1100,6.0,29.0
Regular,2014,Midsize Cars,39,1150,5.0,28.5
Regular,2014,Midsize Cars,39,1150,6.0,28.5
Regular,2014,Midsize Cars,40,1050,5.0,30.0
Regular,2014,Midsize Cars,40,1050,7.0,30.0
Regular,2014,Midsize Cars,40,1150,6.0,28.0
Regular,2014,Midsize Cars,45,750,7.0,49.0
Regular,2014,Midsize Cars,46,750,7.0,49.0
Regular,2014,Midsize Cars,46,750,9.0,49.0
Regular,2014,Midsize Station Wagons,39,900,7.0,43.0
Regular,2014,Midsize Station Wagons,39,900,8.0,43.0
Regular,2014,Minicompact Cars,37,1000,5.0,36.0
Regular,2014,Minicompact Cars,37,1000,6.0,36.0
Regular,2014,Minivan - 2WD,25,1750,5.0,18.0
Regular,2014,Minivan - 2WD,25,1750,6.0,18.0
Regular,2014,Minivan - 2WD,25,1800,6.0,17.0
Regular,2014,Minivan - 2WD,26,1750,6.0,18.0
Regular,2014,Minivan - 2WD,27,1650,5.0,19.0
Regular,2014,Minivan - 2WD,27,1650,6.0,19.0
Regular,2014,Small Pickup Trucks 2WD,21,1900,5.0,17.0
Regular,2014,Small Pickup Trucks 2WD,21,1900,6.0,17.0
Regular,2014,Small Pickup Trucks 2WD,22,2000,5.0,16.0
Regular,2014,Small Pickup Trucks 2WD,22,2000,6.0,16.0
Regular,2014,Small Pickup Trucks 2WD,23,1900,5.0,17.0
Regular,2014,Small Pickup Trucks 2WD,23,1900,6.0,17.0
Regular,2014,Small Pickup Trucks 2WD,24,1750,5.0,19.0
Regular,2014,Small Pickup Trucks 2WD,24,1750,6.0,19.0
Regular,2014,Small Pickup Trucks 4WD,19,2150,5.0,16.0
Regular,2014,Small Pickup Trucks 4WD,19,2150,6.0,16.0
Regular,2014,Small Pickup Trucks 4WD,21,1900,5.0,18.0
Regular,2014,Small Pickup Trucks 4WD,21,1900,6.0,18.0
Regular,2014,Small Pickup Trucks 4WD,21,2000,5.0,16.0
Regular,2014,Small Pickup Trucks 4WD,21,2000,6.0,16.0
Regular,2014,Small Pickup Trucks 4WD,21,2150,5.0,15.0
Regular,2014,Small Pickup Trucks 4WD,21,2150,6.0,15.0
Regular,2014,Small Sport Utility Vehicle 2WD,24,1900,5.0,17.0
Regular,2014,Small Sport Utility Vehicle 2WD,24,1900,6.0,17.0
Regular,2014,Small Sport Utility Vehicle 2WD,25,1750,5.0,18.333333333333332
Regular,2014,Small Sport Utility Vehicle 2WD,25,1750,6.0,18.333333333333332
Regular,2014,Small Sport Utility Vehicle 2WD,25,1800,5.0,18.0
Regular,2014,Small Sport Utility Vehicle 2WD,25,1800,6.0,18.0
Regular,2014,Small Sport Utility Vehicle 2WD,26,1600,5.0,20.0
Regular,2014,Small Sport Utility Vehicle 2WD,26,1600,6.0,20.0
Regular,2014,Small Sport Utility Vehicle 2WD,26,1650,5.0,20.0
Regular,2014,Small Sport Utility Vehicle 2WD,26,1650,6.0,20.0
Regular,2014,Small Sport Utility Vehicle 2WD,27,1600,5.0,20.0
Regular,2014,Small Sport Utility Vehicle 2WD,27,1600,6.0,20.0
Regular,2014,Small Sport Utility Vehicle 2WD,27,1650,5.0,19.0
Regular,2014,Small Sport Utility Vehicle 2WD,27,1650,6.0,19.0
Regular,2014,Small Sport Utility Vehicle 2WD,28,1450,5.0,23.0
Regular,2014,Small Sport Utility Vehicle 2WD,28,1450,6.0,23.0
Regular,2014,Small Sport Utility Vehicle 2WD,28,1500,6.0,21.0
Regular,2014,Small Sport Utility Vehicle 2WD,28,1650,6.0,19.0
Regular,2014,Small Sport Utility Vehicle 2WD,29,1500,5.0,22.0
Regular,2014,Small Sport Utility Vehicle 2WD,29,1500,6.0,22.0
Regular,2014,Small Sport Utility Vehicle 2WD,30,1350,5.0,25.0
Regular,2014,Small Sport Utility Vehicle 2WD,30,1350,6.0,25.0
Regular,2014,Small Sport Utility Vehicle 2WD,30,1400,5.0,23.0
Regular,2014,Small Sport Utility Vehicle 2WD,30,1400,6.0,23.0
Regular,2014,Small Sport Utility Vehicle 2WD,30,1450,5.0,22.666666666666668
Regular,2014,Small Sport Utility Vehicle 2WD,30,1450,6.0,22.0
Regular,2014,Small Sport Utility Vehicle 2WD,31,1350,5.0,25.0
Regular,2014,Small Sport Utility Vehicle 2WD,31,1350,6.0,25.0
Regular,2014,Small Sport Utility Vehicle 2WD,31,1400,5.0,23.0
Regular,2014,Small Sport Utility Vehicle 2WD,31,1400,6.0,22.333333333333332
Regular,2014,Small Sport Utility Vehicle 2WD,31,1400,7.0,22.0
Regular,2014,Small Sport Utility Vehicle 2WD,31,1400,8.0,22.0
Regular,2014,Small Sport Utility Vehicle 2WD,32,1300,5.0,25.5
Regular,2014,Small Sport Utility Vehicle 2WD,32,1300,6.0,25.5
Regular,2014,Small Sport Utility Vehicle 2WD,33,1300,6.0,25.0
Regular,2014,Small Sport Utility Vehicle 2WD,34,1250,5.0,26.0
Regular,2014,Small Sport Utility Vehicle 2WD,34,1250,6.0,26.0
Regular,2014,Small Sport Utility Vehicle 4WD,18,2250,5.0,15.0
Regular,2014,Small Sport Utility Vehicle 4WD,18,2250,6.0,15.0
Regular,2014,Small Sport Utility Vehicle 4WD,20,2000,6.0,16.0
Regular,2014,Small Sport Utility Vehicle 4WD,21,2000,6.0,16.0
Regular,2014,Small Sport Utility Vehicle 4WD,22,1900,5.0,16.0
Regular,2014,Small Sport Utility Vehicle 4WD,22,1900,6.0,16.0
Regular,2014,Small Sport Utility Vehicle 4WD,23,1800,5.0,18.0
Regular,2014,Small Sport Utility Vehicle 4WD,23,1800,6.0,18.0
Regular,2014,Small Sport Utility Vehicle 4WD,23,1900,6.0,16.0
Regular,2014,Small Sport Utility Vehicle 4WD,24,1750,5.0,18.5
Regular,2014,Small Sport Utility Vehicle 4WD,24,1750,6.0,18.5
Regular,2014,Small Sport Utility Vehicle 4WD,24,1800,5.0,17.5
Regular,2014,Small Sport Utility Vehicle 4WD,24,1800,6.0,17.5
Regular,2014,Small Sport Utility Vehicle 4WD,24,1900,6.0,16.0
Regular,2014,Small Sport Utility Vehicle 4WD,25,1650,5.0,19.0
Regular,2014,Small Sport Utility Vehicle 4WD,25,1750,5.0,19.0
Regular,2014,Small Sport Utility Vehicle 4WD,25,1750,6.0,19.0
Regular,2014,Small Sport Utility Vehicle 4WD,25,1800,6.0,18.0
Regular,2014,Small Sport Utility Vehicle 4WD,26,1650,6.0,19.0
Regular,2014,Small Sport Utility Vehicle 4WD,26,1750,6.0,19.0
Regular,2014,Small Sport Utility Vehicle 4WD,27,1500,5.0,22.0
Regular,2014,Small Sport Utility Vehicle 4WD,27,1500,6.0,22.0
Regular,2014,Small Sport Utility Vehicle 4WD,27,1600,6.0,21.0
Regular,2014,Small Sport Utility Vehicle 4WD,28,1450,5.0,23.0
Regular,2014,Small Sport Utility Vehicle 4WD,28,1500,5.0,21.75
Regular,2014,Small Sport Utility Vehicle 4WD,28,1500,6.0,21.75
Regular,2014,Small Sport Utility Vehicle 4WD,28,1500,9.0,22.0
Regular,2014,Small Sport Utility Vehicle 4WD,28,1600,5.0,21.0
Regular,2014,Small Sport Utility Vehicle 4WD,29,1400,5.0,24.0
Regular,2014,Small Sport Utility Vehicle 4WD,29,1400,6.0,24.0
Regular,2014,Small Sport Utility Vehicle 4WD,29,1450,5.0,22.5
Regular,2014,Small Sport Utility Vehicle 4WD,29,1450,6.0,22.6
Regular,2014,Small Sport Utility Vehicle 4WD,29,1450,9.0,23.0
Regular,2014,Small Sport Utility Vehicle 4WD,30,1350,5.0,25.0
Regular,2014,Small Sport Utility Vehicle 4WD,30,1350,6.0,25.0
Regular,2014,Small Sport Utility Vehicle 4WD,30,1400,5.0,24.0
Regular,2014,Small Sport Utility Vehicle 4WD,30,1400,6.0,24.0
Regular,2014,Small Sport Utility Vehicle 4WD,30,1400,9.0,24.0
Regular,2014,Small Sport Utility Vehicle 4WD,31,1350,5.0,25.0
Regular,2014,Small Sport Utility Vehicle 4WD,31,1350,6.0,24.5
Regular,2014,Small Sport Utility Vehicle 4WD,31,1350,9.0,24.0
Regular,2014,Small Sport Utility Vehicle 4WD,32,1200,7.0,29.0
Regular,2014,Small Sport Utility Vehicle 4WD,32,1200,9.0,29.0
Regular,2014,Small Sport Utility Vehicle 4WD,32,1300,5.0,25.0
Regular,2014,Small Sport Utility Vehicle 4WD,32,1300,6.0,25.0
Regular,2014,Small Sport Utility Vehicle 4WD,32,1300,9.0,25.0
Regular,2014,Small Station Wagons,27,1500,5.0,22.0
Regular,2014,Small Station Wagons,27,1500,6.0,22.0
Regular,2014,Small Station Wagons,30,1400,5.0,23.666666666666668
Regular,2014,Small Station Wagons,30,1400,6.0,23.666666666666668
Regular,2014,Small Station Wagons,35,1200,5.0,27.0
Regular,2014,Small Station Wagons,35,1200,6.0,27.0
Regular,2014,Small Station Wagons,35,1200,9.0,27.0
Regular,2014,Special Purpose Vehicle 2WD,27,1600,5.0,20.0
Regular,2014,Special Purpose Vehicle 2WD,27,1600,6.0,20.0
Regular,2014,Special Purpose Vehicle 2WD,28,1500,5.0,21.0
Regular,2014,Special Purpose Vehicle 2WD,28,1500,6.0,21.0
Regular,2014,Standard Pickup Trucks 4WD,16,2800,6.0,12.0
Regular,2014,Standard Pickup Trucks 4WD,17,2400,5.0,13.0
Regular,2014,Standard Pickup Trucks 4WD,17,2400,6.0,13.0
Regular,2014,Standard Pickup Trucks 4WD,20,2150,6.0,14.0
Regular,2014,Standard Pickup Trucks 4WD,21,2150,5.0,15.2
Regular,2014,Standard Pickup Trucks 4WD,21,2150,6.0,16.0
Regular,2014,Standard Pickup Trucks 4WD,23,1900,6.0,16.0
Regular,2014,Standard Sport Utility Vehicle 2WD,24,1800,5.0,17.0
Regular,2014,Standard Sport Utility Vehicle 2WD,24,1800,6.0,17.0
Regular,2014,Standard Sport Utility Vehicle 2WD,24,1900,6.0,17.0
Regular,2014,Standard Sport Utility Vehicle 2WD,25,1800,5.0,18.0
Regular,2014,Standard Sport Utility Vehicle 2WD,25,1800,6.0,18.0
Regular,2014,Standard Sport Utility Vehicle 2WD,28,1400,5.0,26.0
Regular,2014,Standard Sport Utility Vehicle 2WD,28,1400,6.0,26.0
Regular,2014,Standard Sport Utility Vehicle 2WD,28,1600,5.0,20.0
Regular,2014,Standard Sport Utility Vehicle 2WD,28,1600,6.0,20.0
Regular,2014,Standard Sport Utility Vehicle 4WD,18,2400,5.0,13.0
Regular,2014,Standard Sport Utility Vehicle 4WD,18,2400,6.0,13.0
Regular,2014,Standard Sport Utility Vehicle 4WD,22,2000,5.0,16.0
Regular,2014,Standard Sport Utility Vehicle 4WD,22,2000,6.0,16.0
Regular,2014,Standard Sport Utility Vehicle 4WD,23,1900,6.0,16.0
Regular,2014,Standard Sport Utility Vehicle 4WD,23,2000,5.0,16.0
Regular,2014,Standard Sport Utility Vehicle 4WD,23,2000,6.0,16.0
Regular,2014,Standard Sport Utility Vehicle 4WD,24,1800,5.0,18.0
Regular,2014,Standard Sport Utility Vehicle 4WD,24,1800,6.0,18.0
Regular,2014,Standard Sport Utility Vehicle 4WD,27,1400,5.0,25.0
Regular,2014,Standard Sport Utility Vehicle 4WD,27,1400,6.0,25.0
Regular,2014,Standard Sport Utility Vehicle 4WD,28,1300,7.0,28.0
Regular,2014,Standard Sport Utility Vehicle 4WD,28,1300,8.0,28.0
Regular,2014,Standard Sport Utility Vehicle 4WD,28,1400,5.0,25.0
Regular,2014,Standard Sport Utility Vehicle 4WD,28,1400,6.0,25.0
Regular,2014,Subcompact Cars,25,1800,6.0,18.0
Regular,2014,Subcompact Cars,25,1900,6.0,16.0
Regular,2014,Subcompact Cars,29,1600,6.0,19.0
Regular,2014,Subcompact Cars,29,1650,6.0,19.0
Regular,2014,Subcompact Cars,30,1600,6.0,19.0
Regular,2014,Subcompact Cars,35,1200,6.0,27.0
Regular,2014,Subcompact Cars,36,1200,6.0,27.0
Regular,2014,Subcompact Cars,37,1100,6.0,30.0
Regular,2014,Subcompact Cars,38,1050,6.0,31.0
Regular,2014,Subcompact Cars,41,1050,6.0,31.0
Regular,2014,Two Seaters,37,1100,9.0,31.0
Regular,2015,Compact Cars,31,1400,5.0,23.5
Regular,2015,Compact Cars,31,1400,6.0,23.5
Regular,2015,Compact Cars,31,1450,6.0,21.0
Regular,2015,Compact Cars,32,1350,5.0,25.0
Regular,2015,Compact Cars,32,1350,7.0,25.0
Regular,2015,Compact Cars,32,1350,9.0,25.0
Regular,2015,Compact Cars,34,1250,6.0,26.0
Regular,2015,Compact Cars,34,1300,5.0,25.0
Regular,2015,Compact Cars,34,1300,6.0,24.333333333333332
Regular,2015,Compact Cars,34,1300,7.0,24.0
Regular,2015,Compact Cars,34,1300,8.0,24.0
Regular,2015,Compact Cars,35,1150,5.0,28.0
Regular,2015,Compact Cars,35,1150,6.0,28.0
Regular,2015,Compact Cars,35,1250,5.0,26.0
Regular,2015,Compact Cars,35,1250,6.0,26.0
Regular,2015,Compact Cars,35,1250,9.0,25.0
Regular,2015,Compact Cars,36,1150,6.0,28.0
Regular,2015,Compact Cars,36,1150,9.0,28.0
Regular,2015,Compact Cars,36,1200,5.0,26.666666666666668
Regular,2015,Compact Cars,36,1200,6.0,26.666666666666668
Regular,2015,Compact Cars,36,1250,5.0,25.0
Regular,2015,Compact Cars,36,1250,6.0,25.0
Regular,2015,Compact Cars,36,1250,7.0,25.0
Regular,2015,Compact Cars,36,1250,8.0,25.0
Regular,2015,Compact Cars,36,1250,9.0,25.0
Regular,2015,Compact Cars,37,1100,5.0,29.0
Regular,2015,Compact Cars,37,1100,6.0,29.0
Regular,2015,Compact Cars,37,1100,9.0,29.0
Regular,2015,Compact Cars,37,1150,5.0,27.0
Regular,2015,Compact Cars,37,1150,6.0,27.0
Regular,2015,Compact Cars,38,1150,5.0,28.0
Regular,2015,Compact Cars,38,1150,6.0,29.0
Regular,2015,Compact Cars,38,1150,7.0,27.0
Regular,2015,Compact Cars,38,1150,9.0,27.5
Regular,2015,Compact Cars,39,1050,5.0,31.0
Regular,2015,Compact Cars,39,1050,6.0,31.0
Regular,2015,Compact Cars,39,1100,5.0,29.0
Regular,2015,Compact Cars,39,1100,9.0,29.0
Regular,2015,Compact Cars,39,1150,5.0,29.0
Regular,2015,Compact Cars,39,1150,9.0,29.0
Regular,2015,Compact Cars,40,850,7.0,43.0
Regular,2015,Compact Cars,40,850,8.0,43.0
Regular,2015,Compact Cars,40,1100,5.0,30.0
Regular,2015,Compact Cars,40,1100,9.0,30.0
Regular,2015,Compact Cars,41,1000,5.0,33.0
Regular,2015,Compact Cars,42,950,5.0,36.0
Regular,2015,Compact Cars,45,800,7.0,43.0
Regular,2015,Compact Cars,45,800,9.0,43.0
Regular,2015,Compact Cars,46,750,7.0,53.0
Regular,2015,Compact Cars,46,750,8.0,53.0
Regular,2015,Large Cars,25,1800,5.0,17.0
Regular,2015,Large Cars,25,1800,6.0,17.0
Regular,2015,Large Cars,28,1650,5.0,18.0
Regular,2015,Large Cars,28,1650,6.0,18.0
Regular,2015,Large Cars,30,1500,5.0,21.0
Regular,2015,Large Cars,30,1500,6.0,21.0
Regular,2015,Large Cars,30,1600,6.0,19.0
Regular,2015,Large Cars,34,1350,5.0,24.0
Regular,2015,Large Cars,34,1350,7.0,24.0
Regular,2015,Large Cars,34,1350,9.0,24.0
Regular,2015,Large Cars,36,950,7.0,41.0
Regular,2015,Large Cars,36,950,9.0,41.0
Regular,2015,Large Cars,36,1150,5.0,28.0
Regular,2015,Large Cars,36,1150,6.0,28.0
Regular,2015,Large Cars,36,1300,5.0,24.0
Regular,2015,Large Cars,36,1300,7.0,24.0
Regular,2015,Large Cars,36,1300,9.0,24.0
